trip_id,route_id,route_short_name,route_type,direction_id,shape_id,stop_pattern_name,num_stops,start_time,end_time,start_stop_id,end_stop_id,is_loop,duration,distance,speed
CNS2014-CNS_MUL-Sunday-00-4172623,130-423,130,3,0,1300016,0-1,26,17:15:00,17:40:00,750186,750449,0,0.4166666666666667,10.921244679664314,26.210987231194352
CNS2014-CNS_MUL-Weekday-00-4172576,130-423,130,3,0,1300016,0-1,26,18:04:00,18:35:00,750186,750449,0,0.5166666666666667,10.921244679664314,21.13789292838254
CNS2014-CNS_MUL-Saturday-00-4172614,130-423,130,3,0,1300016,0-1,26,18:45:00,19:10:00,750186,750449,0,0.4166666666666667,10.921244679664314,26.210987231194352
CNS2014-CNS_MUL-Sunday-00-4172624,130-423,130,3,0,1300016,0-1,26,18:45:00,19:10:00,750186,750449,0,0.4166666666666667,10.921244679664314,26.210987231194352
CNS2014-CNS_MUL-Weekday-00-4172577,130-423,130,3,0,1300016,0-1,26,19:04:00,19:35:00,750186,750449,0,0.5166666666666667,10.921244679664314,21.13789292838254
CNS2014-CNS_MUL-Weekday-00-4172578,130-423,130,3,0,1300016,0-1,26,20:04:00,20:35:00,750186,750449,0,0.5166666666666667,10.921244679664314,21.13789292838254
CNS2014-CNS_MUL-Saturday-00-4172615,130-423,130,3,0,1300016,0-1,26,20:15:00,20:40:00,750186,750449,0,0.4166666666666667,10.921244679664314,26.210987231194352
CNS2014-CNS_MUL-Sunday-00-4172625,130-423,130,3,0,1300016,0-1,26,20:15:00,20:40:00,750186,750449,0,0.4166666666666667,10.921244679664314,26.210987231194352
CNS2014-CNS_MUL-Weekday-00-4172579,130-423,130,3,0,1300016,0-1,26,21:04:00,21:35:00,750186,750449,0,0.5166666666666667,10.921244679664314,21.13789292838254
CNS2014-CNS_MUL-Saturday-00-4172616,130-423,130,3,0,1300016,0-1,26,21:45:00,22:10:00,750186,750449,0,0.4166666666666667,10.921244679664314,26.210987231194352
CNS2014-CNS_MUL-Sunday-00-4172626,130-423,130,3,0,1300016,0-1,26,21:45:00,22:10:00,750186,750449,0,0.4166666666666667,10.921244679664314,26.210987231194352
CNS2014-CNS_MUL-Weekday-00-4172580,130-423,130,3,1,1300017,1-1,26,06:30:00,07:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Weekday-00-4172581,130-423,130,3,1,1300017,1-1,26,07:30:00,08:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Saturday-00-4172597,130-423,130,3,1,1300017,1-1,26,07:43:00,08:10:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Sunday-00-4172627,130-423,130,3,1,1300017,1-1,26,07:43:00,08:10:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Weekday-00-4172582,130-423,130,3,1,1300017,1-1,26,08:30:00,09:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Saturday-00-4172598,130-423,130,3,1,1300017,1-1,26,09:13:00,09:40:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Sunday-00-4172628,130-423,130,3,1,1300017,1-1,26,09:13:00,09:40:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Weekday-00-4172583,130-423,130,3,1,1300017,1-1,26,09:30:00,10:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Weekday-00-4172584,130-423,130,3,1,1300017,1-1,26,10:30:00,11:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Saturday-00-4172599,130-423,130,3,1,1300017,1-1,26,10:43:00,11:10:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Sunday-00-4172629,130-423,130,3,1,1300017,1-1,26,10:43:00,11:10:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Weekday-00-4172585,130-423,130,3,1,1300017,1-1,26,11:30:00,12:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Saturday-00-4172600,130-423,130,3,1,1300017,1-1,26,12:13:00,12:40:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Sunday-00-4172630,130-423,130,3,1,1300017,1-1,26,12:13:00,12:40:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Weekday-00-4172586,130-423,130,3,1,1300017,1-1,26,12:30:00,13:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Weekday-00-4172587,130-423,130,3,1,1300017,1-1,26,13:30:00,14:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Saturday-00-4172601,130-423,130,3,1,1300017,1-1,26,13:43:00,14:10:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Sunday-00-4172631,130-423,130,3,1,1300017,1-1,26,13:43:00,14:10:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Weekday-00-4172588,130-423,130,3,1,1300017,1-1,26,14:30:00,15:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Saturday-00-4172602,130-423,130,3,1,1300017,1-1,26,15:13:00,15:40:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Sunday-00-4172632,130-423,130,3,1,1300017,1-1,26,15:13:00,15:40:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Weekday-00-4172589,130-423,130,3,1,1300017,1-1,26,15:30:00,16:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Weekday-00-4172590,130-423,130,3,1,1300017,1-1,26,16:30:00,17:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Saturday-00-4172603,130-423,130,3,1,1300017,1-1,26,16:43:00,17:10:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Sunday-00-4172633,130-423,130,3,1,1300017,1-1,26,16:43:00,17:10:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Weekday-00-4172591,130-423,130,3,1,1300017,1-1,26,17:30:00,18:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Saturday-00-4172604,130-423,130,3,1,1300017,1-1,26,18:13:00,18:40:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Sunday-00-4172634,130-423,130,3,1,1300017,1-1,26,18:13:00,18:40:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Weekday-00-4172592,130-423,130,3,1,1300017,1-1,26,18:30:00,19:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Weekday-00-4172593,130-423,130,3,1,1300017,1-1,26,19:30:00,20:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Saturday-00-4172605,130-423,130,3,1,1300017,1-1,26,19:43:00,20:10:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Sunday-00-4172635,130-423,130,3,1,1300017,1-1,26,19:43:00,20:10:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Weekday-00-4172594,130-423,130,3,1,1300017,1-1,26,20:30:00,21:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Saturday-00-4172606,130-423,130,3,1,1300017,1-1,26,21:13:00,21:40:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Sunday-00-4172636,130-423,130,3,1,1300017,1-1,26,21:13:00,21:40:00,750452,750186,0,0.45,10.959412127429673,24.354249172065938
CNS2014-CNS_MUL-Weekday-00-4172595,130-423,130,3,1,1300017,1-1,26,21:30:00,22:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Weekday-00-4172596,130-423,130,3,1,1300017,1-1,26,22:30:00,23:01:00,750452,750186,0,0.5166666666666667,10.959412127429673,21.211765407928397
CNS2014-CNS_MUL-Weekday-00-4172711,131-423,131,3,0,1310001,0-1,23,06:34:00,07:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172743,131-423,131,3,0,1310001,0-1,23,07:30:00,07:57:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Sunday-00-4172764,131-423,131,3,0,1310001,0-1,23,07:30:00,07:57:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Weekday-00-4172712,131-423,131,3,0,1310001,0-1,23,07:34:00,08:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Weekday-00-4172713,131-423,131,3,0,1310001,0-1,23,08:34:00,09:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172744,131-423,131,3,0,1310001,0-1,23,09:00:00,09:27:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Sunday-00-4172765,131-423,131,3,0,1310001,0-1,23,09:00:00,09:27:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Weekday-00-4172714,131-423,131,3,0,1310001,0-1,23,09:34:00,10:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172745,131-423,131,3,0,1310001,0-1,23,10:30:00,10:57:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Sunday-00-4172766,131-423,131,3,0,1310001,0-1,23,10:30:00,10:57:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Weekday-00-4172715,131-423,131,3,0,1310001,0-1,23,10:34:00,11:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Weekday-00-4172716,131-423,131,3,0,1310001,0-1,23,11:34:00,12:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172746,131-423,131,3,0,1310001,0-1,23,12:00:00,12:27:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Sunday-00-4172767,131-423,131,3,0,1310001,0-1,23,12:00:00,12:27:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Weekday-00-4172717,131-423,131,3,0,1310001,0-1,23,12:34:00,13:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172747,131-423,131,3,0,1310001,0-1,23,13:30:00,13:57:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Sunday-00-4172768,131-423,131,3,0,1310001,0-1,23,13:30:00,13:57:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Weekday-00-4172718,131-423,131,3,0,1310001,0-1,23,13:34:00,14:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Weekday-00-4172719,131-423,131,3,0,1310001,0-1,23,14:34:00,15:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172748,131-423,131,3,0,1310001,0-1,23,15:00:00,15:27:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Sunday-00-4172769,131-423,131,3,0,1310001,0-1,23,15:00:00,15:27:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Weekday-00-4172720,131-423,131,3,0,1310001,0-1,23,15:34:00,16:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172749,131-423,131,3,0,1310001,0-1,23,16:30:00,16:57:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Sunday-00-4172770,131-423,131,3,0,1310001,0-1,23,16:30:00,16:57:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Weekday-00-4172721,131-423,131,3,0,1310001,0-1,23,16:34:00,17:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Weekday-00-4172722,131-423,131,3,0,1310001,0-1,23,17:34:00,18:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172750,131-423,131,3,0,1310001,0-1,23,18:00:00,18:27:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Sunday-00-4172771,131-423,131,3,0,1310001,0-1,23,18:00:00,18:27:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Weekday-00-4172723,131-423,131,3,0,1310001,0-1,23,18:34:00,19:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172751,131-423,131,3,0,1310001,0-1,23,19:30:00,19:57:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Sunday-00-4172772,131-423,131,3,0,1310001,0-1,23,19:30:00,19:57:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Weekday-00-4172724,131-423,131,3,0,1310001,0-1,23,19:34:00,20:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Weekday-00-4172725,131-423,131,3,0,1310001,0-1,23,20:34:00,21:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172752,131-423,131,3,0,1310001,0-1,23,21:00:00,21:27:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Sunday-00-4172773,131-423,131,3,0,1310001,0-1,23,21:00:00,21:27:00,750186,750449,0,0.45,12.418052553838377,27.59567234186306
CNS2014-CNS_MUL-Weekday-00-4172726,131-423,131,3,0,1310001,0-1,23,21:34:00,22:05:00,750186,750449,0,0.5166666666666667,12.418052553838377,24.034940426783955
CNS2014-CNS_MUL-Saturday-00-4172753,131-423,131,3,1,1310022,1-1,27,06:58:00,07:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172774,131-423,131,3,1,1310022,1-1,27,06:58:00,07:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172727,131-423,131,3,1,1310022,1-1,27,07:00:00,07:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Weekday-00-4172728,131-423,131,3,1,1310022,1-1,27,08:00:00,08:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172754,131-423,131,3,1,1310022,1-1,27,08:28:00,08:57:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172775,131-423,131,3,1,1310022,1-1,27,08:28:00,08:57:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172729,131-423,131,3,1,1310022,1-1,27,09:00:00,09:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172755,131-423,131,3,1,1310022,1-1,27,09:58:00,10:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172776,131-423,131,3,1,1310022,1-1,27,09:58:00,10:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172730,131-423,131,3,1,1310022,1-1,27,10:00:00,10:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Weekday-00-4172731,131-423,131,3,1,1310022,1-1,27,11:00:00,11:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172756,131-423,131,3,1,1310022,1-1,27,11:28:00,11:57:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172777,131-423,131,3,1,1310022,1-1,27,11:28:00,11:57:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172732,131-423,131,3,1,1310022,1-1,27,12:00:00,12:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172757,131-423,131,3,1,1310022,1-1,27,12:58:00,13:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172778,131-423,131,3,1,1310022,1-1,27,12:58:00,13:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172733,131-423,131,3,1,1310022,1-1,27,13:00:00,13:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Weekday-00-4172734,131-423,131,3,1,1310022,1-1,27,14:00:00,14:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172758,131-423,131,3,1,1310022,1-1,27,14:28:00,14:57:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172779,131-423,131,3,1,1310022,1-1,27,14:28:00,14:57:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172735,131-423,131,3,1,1310022,1-1,27,15:00:00,15:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172759,131-423,131,3,1,1310022,1-1,27,15:58:00,16:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172780,131-423,131,3,1,1310022,1-1,27,15:58:00,16:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172736,131-423,131,3,1,1310022,1-1,27,16:00:00,16:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Weekday-00-4172737,131-423,131,3,1,1310022,1-1,27,17:00:00,17:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172760,131-423,131,3,1,1310022,1-1,27,17:28:00,17:57:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172781,131-423,131,3,1,1310022,1-1,27,17:28:00,17:57:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172738,131-423,131,3,1,1310022,1-1,27,18:00:00,18:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172761,131-423,131,3,1,1310022,1-1,27,18:58:00,19:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172782,131-423,131,3,1,1310022,1-1,27,18:58:00,19:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172739,131-423,131,3,1,1310022,1-1,27,19:00:00,19:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Weekday-00-4172740,131-423,131,3,1,1310022,1-1,27,20:00:00,20:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172762,131-423,131,3,1,1310022,1-1,27,20:28:00,20:57:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172783,131-423,131,3,1,1310022,1-1,27,20:28:00,20:57:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172741,131-423,131,3,1,1310022,1-1,27,21:00:00,21:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172763,131-423,131,3,1,1310022,1-1,27,21:58:00,22:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172784,131-423,131,3,1,1310022,1-1,27,21:58:00,22:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Weekday-00-4172742,131-423,131,3,1,1310022,1-1,27,22:00:00,22:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Saturday-00-4172789,131N-423,131N,3,1,131N0008,1-1,27,22:58:00,23:27:00,750452,750186,0,0.48333333333333334,12.434809729572171,25.727192543942422
CNS2014-CNS_MUL-Sunday-00-4172790,131N-423,131N,3,1,131N0007,1-1,27,22:58:00,23:27:00,750452,750186,0,0.48333333333333334,12.326640411856198,25.503393955564547
CNS2014-CNS_MUL-Weekday-00-4172788,131N-423,131N,3,1,131N0008,1-1,27,23:00:00,23:31:00,750452,750186,0,0.5166666666666667,12.434809729572171,24.067373670139684
CNS2014-CNS_MUL-Weekday-00-4172905,133-423,133,3,0,1330019,0-1,22,06:20:00,06:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Weekday-00-4172906,133-423,133,3,0,1330019,0-1,22,07:20:00,07:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Saturday-00-4173078,133-423,133,3,0,1330019,0-1,22,08:20:00,08:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Weekday-00-4172907,133-423,133,3,0,1330019,0-1,22,08:20:00,08:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Sunday-00-4173108,133-423,133,3,0,1330019,0-1,22,09:10:00,09:44:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Saturday-00-4173079,133-423,133,3,0,1330019,0-1,22,09:20:00,09:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Weekday-00-4172908,133-423,133,3,0,1330019,0-1,22,09:20:00,09:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Sunday-00-4173109,133-423,133,3,0,1330019,0-1,22,10:10:00,10:44:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Saturday-00-4173080,133-423,133,3,0,1330019,0-1,22,10:20:00,10:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Weekday-00-4172909,133-423,133,3,0,1330019,0-1,22,10:20:00,10:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Sunday-00-4173110,133-423,133,3,0,1330019,0-1,22,11:10:00,11:44:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Saturday-00-4173081,133-423,133,3,0,1330019,0-1,22,11:20:00,11:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Weekday-00-4172910,133-423,133,3,0,1330019,0-1,22,11:20:00,11:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Sunday-00-4173111,133-423,133,3,0,1330019,0-1,22,12:10:00,12:44:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Saturday-00-4173082,133-423,133,3,0,1330019,0-1,22,12:20:00,12:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Weekday-00-4172911,133-423,133,3,0,1330019,0-1,22,12:20:00,12:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Sunday-00-4173112,133-423,133,3,0,1330019,0-1,22,13:10:00,13:44:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Saturday-00-4173083,133-423,133,3,0,1330019,0-1,22,13:20:00,13:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Weekday-00-4172912,133-423,133,3,0,1330019,0-1,22,13:20:00,13:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Sunday-00-4173113,133-423,133,3,0,1330019,0-1,22,14:10:00,14:44:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Saturday-00-4173084,133-423,133,3,0,1330019,0-1,22,14:20:00,14:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Weekday-00-4172913,133-423,133,3,0,1330019,0-1,22,14:20:00,14:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Sunday-00-4173114,133-423,133,3,0,1330019,0-1,22,15:10:00,15:44:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Saturday-00-4173085,133-423,133,3,0,1330019,0-1,22,15:20:00,15:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Weekday-00-4172914,133-423,133,3,0,1330019,0-1,22,15:20:00,15:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Sunday-00-4173115,133-423,133,3,0,1330019,0-1,22,16:10:00,16:44:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Saturday-00-4173086,133-423,133,3,0,1330019,0-1,22,16:20:00,16:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Weekday-00-4172915,133-423,133,3,0,1330019,0-1,22,16:20:00,16:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Sunday-00-4173116,133-423,133,3,0,1330019,0-1,22,17:10:00,17:44:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Saturday-00-4173087,133-423,133,3,0,1330019,0-1,22,17:20:00,17:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
CNS2014-CNS_MUL-Weekday-00-4172916,133-423,133,3,0,1330019,0-1,22,17:20:00,17:59:00,750209,750449,0,0.65,15.76268786751242,24.250289026942184
CNS2014-CNS_MUL-Saturday-00-4173088,133-423,133,3,0,1330019,0-1,22,18:20:00,18:54:00,750209,750449,0,0.5666666666666667,15.76268786751242,27.816508001492508
